user_id,movie_id,timestamp,tag_norm,tagged_at
537,5989,1424139608,tom hanks,2015-02-17T02:20:08Z
537,5989,1424139659,twists & turns,2015-02-17T02:20:59Z
537,8533,1424141963,memory loss,2015-02-17T02:59:23Z
537,8533,1424141953,romance,2015-02-17T02:59:13Z
537,8533,1424141974,sad,2015-02-17T02:59:34Z
537,55765,1424139519,corruption,2015-02-17T02:18:39Z
537,55765,1424139515,denzel washington,2015-02-17T02:18:35Z
537,55765,1424139559,mafia,2015-02-17T02:19:19Z
537,55765,1424139529,organized crime,2015-02-17T02:18:49Z
537,58295,1424139043,heist,2015-02-17T02:10:43Z
537,58295,1424139058,robbery,2015-02-17T02:10:58Z
537,58295,1424139056,small time criminals,2015-02-17T02:10:56Z
537,69122,1424140307,casino,2015-02-17T02:31:47Z
537,69122,1424140299,comedy,2015-02-17T02:31:39Z
537,69122,1424140317,funny,2015-02-17T02:31:57Z
537,69122,1424140308,hotel,2015-02-17T02:31:48Z
537,69122,1424140298,las vegas,2015-02-17T02:31:38Z
537,69481,1424144802,war,2015-02-17T03:46:42Z
537,72998,1424140229,beautiful scenery,2015-02-17T02:30:29Z
537,72998,1424140242,graphic design,2015-02-17T02:30:42Z
537,72998,1424140259,music,2015-02-17T02:30:59Z
537,72998,1424140263,politics,2015-02-17T02:31:03Z
537,72998,1424140252,romance,2015-02-17T02:30:52Z
537,72998,1424140286,thought-provoking,2015-02-17T02:31:26Z
537,72998,1424140237,too long,2015-02-17T02:30:37Z
537,72998,1424140233,visually stunning,2015-02-17T02:30:33Z
537,79132,1424140151,big budget,2015-02-17T02:29:11Z
537,79132,1424140142,clever,2015-02-17T02:29:02Z
537,79132,1424140133,complicated,2015-02-17T02:28:53Z
537,79132,1424140200,dead wife,2015-02-17T02:30:00Z
537,79132,1424140118,great soundtrack,2015-02-17T02:28:38Z
537,79132,1424140154,heist,2015-02-17T02:29:14Z
537,79132,1424140159,intellectual,2015-02-17T02:29:19Z
537,79132,1424140185,mindfuck,2015-02-17T02:29:45Z
537,79132,1424140124,philosophy,2015-02-17T02:28:44Z
537,79132,1424140165,psychological,2015-02-17T02:29:25Z
537,79132,1424140162,psychology,2015-02-17T02:29:22Z
537,79132,1424140144,suspense,2015-02-17T02:29:04Z
537,79132,1424140130,thought-provoking,2015-02-17T02:28:50Z
537,80489,1424139483,crime,2015-02-17T02:18:03Z
537,80489,1424139489,fbi,2015-02-17T02:18:09Z
537,80489,1424139421,romance,2015-02-17T02:17:01Z
537,80489,1424139454,too much love interest,2015-02-17T02:17:34Z
537,80906,1424461859,business,2015-02-20T19:50:59Z
537,80906,1424461848,corruption,2015-02-20T19:50:48Z
537,80906,1424461852,economics,2015-02-20T19:50:52Z
537,80906,1424461854,investor corruption,2015-02-20T19:50:54Z
537,80906,1424461849,politics,2015-02-20T19:50:49Z
537,80906,1424461857,truth,2015-02-20T19:50:57Z
537,89745,1424140576,captain america,2015-02-17T02:36:16Z
537,89745,1424140613,silly,2015-02-17T02:36:53Z
537,89745,1424140571,superhero,2015-02-17T02:36:11Z
537,89745,1424140598,superhero team,2015-02-17T02:36:38Z
537,90439,1424141059,bank,2015-02-17T02:44:19Z
537,90439,1424138651,big corporations,2015-02-17T02:04:11Z
537,90439,1424138635,business,2015-02-17T02:03:55Z
537,90439,1424138654,corruption,2015-02-17T02:04:14Z
537,90439,1424138667,financial crisis,2015-02-17T02:04:27Z
537,90439,1424138645,kevin spacey,2015-02-17T02:04:05Z
537,90439,1424138641,realistic,2015-02-17T02:04:01Z
537,90439,1424141005,suspense,2015-02-17T02:43:25Z
537,90439,1424141052,wall street,2015-02-17T02:44:12Z
537,92259,1424141413,emotional,2015-02-17T02:50:13Z
537,92259,1424141386,sexuality,2015-02-17T02:49:46Z
537,95067,1424140932,interesting scenario,2015-02-17T02:42:12Z
537,95441,1424140358,crude humor,2015-02-17T02:32:38Z
537,97304,1424138568,cia,2015-02-17T02:02:48Z
537,97304,1424138581,politics,2015-02-17T02:03:01Z
537,97304,1424138560,thrilling,2015-02-17T02:02:40Z
537,99114,1424140415,soundtrack,2015-02-17T02:33:35Z
537,104218,1424317302,adam sandler,2015-02-19T03:41:42Z
537,104841,1424140813,cliche characters,2015-02-17T02:40:13Z
537,104841,1424140806,long shots,2015-02-17T02:40:06Z
537,104841,1424140784,predictable,2015-02-17T02:39:44Z
537,104841,1424140794,simple,2015-02-17T02:39:54Z
537,104841,1424140827,slow action,2015-02-17T02:40:27Z
537,104841,1424140838,visually appealing,2015-02-17T02:40:38Z
537,105504,1424141178,hostage,2015-02-17T02:46:18Z
537,105504,1424141170,ocean,2015-02-17T02:46:10Z
537,105504,1424141149,suspense,2015-02-17T02:45:49Z
537,106782,1424142693,stock market,2015-02-17T03:11:33Z
537,106782,1424142688,wall street,2015-02-17T03:11:28Z
543,85565,1377022063,comedy,2013-08-20T18:07:43Z
567,1,1525286013,fun,2018-05-02T18:33:33Z
567,101,1525287216,off-beat comedy,2018-05-02T18:53:36Z
567,101,1525287214,quirky,2018-05-02T18:53:34Z
567,308,1525287798,cynical,2018-05-02T19:03:18Z
567,356,1525287545,bittersweet,2018-05-02T18:59:05Z
567,356,1525287537,emotional,2018-05-02T18:58:57Z
567,356,1525287541,heartwarming,2018-05-02T18:59:01Z
567,356,1525287539,touching,2018-05-02T18:58:59Z
567,541,1525286590,atmospheric,2018-05-02T18:43:10Z
567,541,1525286588,dreamlike,2018-05-02T18:43:08Z
567,541,1525286583,existentialism,2018-05-02T18:43:03Z
567,541,1525286586,philosophical,2018-05-02T18:43:06Z
567,750,1525287727,black comedy,2018-05-02T19:02:07Z
567,750,1525287724,dark comedy,2018-05-02T19:02:04Z
567,750,1525287729,quirky,2018-05-02T19:02:09Z
567,1203,1525283652,claustrophobic,2018-05-02T17:54:12Z
567,1203,1525283610,confrontational,2018-05-02T17:53:30Z
567,1203,1525283658,earnest,2018-05-02T17:54:18Z
567,1203,1525283605,good dialogue,2018-05-02T17:53:25Z
567,1203,1525283612,great screenplay,2018-05-02T17:53:32Z
567,1203,1525283636,gritty,2018-05-02T17:53:56Z
567,1203,1525283631,motivational,2018-05-02T17:53:51Z
567,1203,1525283607,thought-provoking,2018-05-02T17:53:27Z
567,1237,1525286526,atmospheric,2018-05-02T18:42:06Z
567,1237,1525286536,cerebral,2018-05-02T18:42:16Z
567,1237,1525286523,existentialism,2018-05-02T18:42:03Z
567,1237,1525286544,philosophical,2018-05-02T18:42:24Z
567,1237,1525286538,reflective,2018-05-02T18:42:18Z
567,1260,1525285649,atmospheric,2018-05-02T18:27:29Z
567,1260,1525285661,chilly,2018-05-02T18:27:41Z
567,1260,1525285667,creepy,2018-05-02T18:27:47Z
567,1260,1525285665,menacing,2018-05-02T18:27:45Z
567,1260,1525285654,mental illness,2018-05-02T18:27:34Z
567,1260,1525285670,oninous,2018-05-02T18:27:50Z
567,1653,1525287116,intelligent,2018-05-02T18:51:56Z
567,1653,1525287118,thought-provoking,2018-05-02T18:51:58Z
567,1704,1525287326,heartwarming,2018-05-02T18:55:26Z
567,1704,1525287323,inspirational,2018-05-02T18:55:23Z
567,1916,1525282933,avant-garde romantic comedy,2018-05-02T17:42:13Z
567,1916,1525282961,elegiac,2018-05-02T17:42:41Z
567,1916,1525282935,melancholy,2018-05-02T17:42:15Z
567,1916,1525282930,quirky,2018-05-02T17:42:10Z
567,1916,1525282972,wry,2018-05-02T17:42:52Z
567,1921,1525287302,artsy,2018-05-02T18:55:02Z
567,1921,1525287273,atmospheric,2018-05-02T18:54:33Z
567,1921,1525287286,cerebral,2018-05-02T18:54:46Z
567,1921,1525287289,enigmatic,2018-05-02T18:54:49Z
567,1921,1525287275,existentialism,2018-05-02T18:54:35Z
567,1921,1525287271,hallucinatory,2018-05-02T18:54:31Z
567,1921,1525287293,insanity,2018-05-02T18:54:53Z
567,1921,1525287295,paranoia,2018-05-02T18:54:55Z
567,1921,1525287277,paranoid,2018-05-02T18:54:37Z
567,1921,1525287281,surreal,2018-05-02T18:54:41Z
567,1921,1525287285,tense,2018-05-02T18:54:45Z
567,1921,1525287283,visually appealing,2018-05-02T18:54:43Z
567,2138,1525283760,atmospheric,2018-05-02T17:56:00Z
567,2138,1525283752,beautiful,2018-05-02T17:55:52Z
567,2324,1525285789,bittersweet,2018-05-02T18:29:49Z
567,2324,1525285791,emotional,2018-05-02T18:29:51Z
567,2324,1525285795,heartwarming,2018-05-02T18:29:55Z
567,2324,1525285800,poignant,2018-05-02T18:30:00Z
567,2324,1525285793,sentimental,2018-05-02T18:29:53Z
567,2324,1525285797,tear jerker,2018-05-02T18:29:57Z
567,2324,1525285787,tearjerking,2018-05-02T18:29:47Z
567,2731,1525285761,emotional,2018-05-02T18:29:21Z
567,2731,1525285768,gentle,2018-05-02T18:29:28Z
567,2731,1525285770,heartwarming,2018-05-02T18:29:30Z
567,2731,1525285763,lyrical,2018-05-02T18:29:23Z
567,2731,1525285753,reflective,2018-05-02T18:29:13Z
567,3134,1525287634,downbeat,2018-05-02T19:00:34Z
567,3134,1525287636,poignant,2018-05-02T19:00:36Z
567,3266,1525283004,black comedy,2018-05-02T17:43:24Z
567,3266,1525283002,crazy,2018-05-02T17:43:22Z
567,3266,1525282999,dark,2018-05-02T17:43:19Z
567,3266,1525282995,dark comedy,2018-05-02T17:43:15Z
567,3266,1525283008,dark humor,2018-05-02T17:43:28Z
567,3266,1525283012,serial killer,2018-05-02T17:43:32Z
567,3424,1525284096,great cinematography,2018-05-02T18:01:36Z
567,3671,1525283215,dark humor,2018-05-02T17:46:55Z
567,3671,1525283227,easygoing,2018-05-02T17:47:07Z
567,3671,1525283225,silly,2018-05-02T17:47:05Z
567,3676,1525282858,art house,2018-05-02T17:40:58Z
567,3676,1525282843,atmospheric,2018-05-02T17:40:43Z
567,3676,1525282842,creepy,2018-05-02T17:40:42Z
567,3676,1525282831,cryptic,2018-05-02T17:40:31Z
567,3676,1525282860,dark,2018-05-02T17:41:00Z
567,3676,1525282840,disturbing,2018-05-02T17:40:40Z
567,3676,1525282845,dreamlike,2018-05-02T17:40:45Z
567,3676,1525282838,enigmatic,2018-05-02T17:40:38Z
567,3676,1525282866,fucked up,2018-05-02T17:41:06Z
567,3676,1525282863,gruesome,2018-05-02T17:41:03Z
567,3676,1525282848,hallucinatory,2018-05-02T17:40:48Z
567,3676,1525282856,insane,2018-05-02T17:40:56Z
567,3676,1525282868,paranoid,2018-05-02T17:41:08Z
567,3676,1525282854,strange,2018-05-02T17:40:54Z
567,3676,1525282828,surreal,2018-05-02T17:40:28Z
567,3676,1525282851,weird,2018-05-02T17:40:51Z
567,3994,1525285498,atmospheric,2018-05-02T18:24:58Z
567,3994,1525285503,somber,2018-05-02T18:25:03Z
567,4144,1525283524,atmospheric,2018-05-02T17:52:04Z
567,4144,1525283566,beautiful,2018-05-02T17:52:46Z
567,4144,1525283563,bittersweet,2018-05-02T17:52:43Z
567,4144,1525283557,dreamy,2018-05-02T17:52:37Z
567,4144,1525283529,elegant,2018-05-02T17:52:09Z
567,4144,1525283540,heartbreaking,2018-05-02T17:52:20Z
567,4144,1525283535,intimate,2018-05-02T17:52:15Z
567,4144,1525283527,loneliness,2018-05-02T17:52:07Z
567,4144,1525283572,long takes,2018-05-02T17:52:52Z
567,4144,1525283542,longing,2018-05-02T17:52:22Z
567,4144,1525283526,melancholic,2018-05-02T17:52:06Z
567,4144,1525283531,melancholy,2018-05-02T17:52:11Z
567,4144,1525283533,moody,2018-05-02T17:52:13Z
567,4144,1525283537,nocturnal,2018-05-02T17:52:17Z
567,4144,1525283568,romantic,2018-05-02T17:52:48Z
567,4144,1525283560,unique,2018-05-02T17:52:40Z
567,4144,1525283544,visually appealing,2018-05-02T17:52:24Z
567,4144,1525283550,visually stunning,2018-05-02T17:52:30Z
567,4226,1525282541,cerebral,2018-05-02T17:35:41Z
567,4226,1525282545,dreamlike,2018-05-02T17:35:45Z
567,4552,1525285878,"""artsy""",2018-05-02T18:31:18Z
567,4552,1525285874,atmospheric,2018-05-02T18:31:14Z
567,4552,1525285880,gritty,2018-05-02T18:31:20Z
567,4552,1525285875,hallucinatory,2018-05-02T18:31:15Z
567,4552,1525285865,surreal,2018-05-02T18:31:05Z
567,4552,1525285872,visually stunning,2018-05-02T18:31:12Z
567,4878,1525282581,atmospheric,2018-05-02T17:36:21Z
567,4878,1525282593,cerebral,2018-05-02T17:36:33Z
567,4878,1525282577,dreamlike,2018-05-02T17:36:17Z
567,4878,1525282598,enigmatic,2018-05-02T17:36:38Z
567,4878,1525282590,hallucinatory,2018-05-02T17:36:30Z
567,4878,1525282579,mental illness,2018-05-02T17:36:19Z
567,4878,1525282602,mindfuck,2018-05-02T17:36:42Z
567,4878,1525282583,philosophy,2018-05-02T17:36:23Z
567,4878,1525282595,psychological,2018-05-02T17:36:35Z
567,4878,1525282588,quirky,2018-05-02T17:36:28Z
567,4878,1525282571,surreal,2018-05-02T17:36:11Z
567,4878,1525282573,thought-provoking,2018-05-02T17:36:13Z
567,4878,1525282585,weird,2018-05-02T17:36:25Z
567,5673,1525282648,anger,2018-05-02T17:37:28Z
567,5673,1525282635,awkward,2018-05-02T17:37:15Z
567,5673,1525282627,bittersweet,2018-05-02T17:37:07Z
567,5673,1525282650,hallucinatory,2018-05-02T17:37:30Z
567,5673,1525282629,quirky,2018-05-02T17:37:09Z
567,5673,1525282646,sad,2018-05-02T17:37:26Z
567,5673,1525282654,surreal,2018-05-02T17:37:34Z
567,5673,1525282652,symbolism,2018-05-02T17:37:32Z
567,5673,1525282631,tense,2018-05-02T17:37:11Z
567,5673,1525282616,unconventional,2018-05-02T17:36:56Z
567,5673,1525282637,unique,2018-05-02T17:37:17Z
567,5673,1525282643,wistful,2018-05-02T17:37:23Z
567,5690,1525283799,beautiful,2018-05-02T17:56:39Z
567,5690,1525283801,downbeat,2018-05-02T17:56:41Z
567,5690,1525283797,grim,2018-05-02T17:56:37Z
567,5690,1525283788,poignant,2018-05-02T17:56:28Z
567,5690,1525283804,tear jerker,2018-05-02T17:56:44Z
567,5690,1525283795,tragedy,2018-05-02T17:56:35Z
567,5690,1525283809,tragic,2018-05-02T17:56:49Z
567,6214,1525283391,dark,2018-05-02T17:49:51Z
567,6214,1525283383,disturbing,2018-05-02T17:49:43Z
567,6291,1525287038,depressing,2018-05-02T18:50:38Z
567,6291,1525287040,melancholy,2018-05-02T18:50:40Z
567,6291,1525287050,sad,2018-05-02T18:50:50Z
567,6377,1525286742,heartwarming,2018-05-02T18:45:42Z
567,6669,1525286218,meditative,2018-05-02T18:36:58Z
567,6669,1525286214,philosophical,2018-05-02T18:36:54Z
567,6669,1525286220,poignant,2018-05-02T18:37:00Z
567,6669,1525286216,purposefulness,2018-05-02T18:36:56Z
567,6818,1525282332,atmospheric,2018-05-02T17:32:12Z
567,6818,1525282333,bleak,2018-05-02T17:32:13Z
567,6818,1525282337,disturbing,2018-05-02T17:32:17Z
567,6818,1525282340,gritty,2018-05-02T17:32:20Z
567,6818,1525282335,harsh,2018-05-02T17:32:15Z
567,7024,1525283990,bleak,2018-05-02T17:59:50Z
567,7024,1525284016,confrontational,2018-05-02T18:00:16Z
567,7024,1525283975,disturbing,2018-05-02T17:59:35Z
567,7024,1525283987,harsh,2018-05-02T17:59:47Z
567,7024,1525284009,haunting,2018-05-02T18:00:09Z
567,7024,1525284013,inhumane,2018-05-02T18:00:13Z
567,7024,1525283979,thought-provoking,2018-05-02T17:59:39Z
567,7361,1525282744,arthouse,2018-05-02T17:39:04Z
567,7361,1525282751,artistic,2018-05-02T17:39:11Z
567,7361,1525282731,atmospheric,2018-05-02T17:38:51Z
567,7361,1525282670,beautiful,2018-05-02T17:37:50Z
567,7361,1525282677,bittersweet,2018-05-02T17:37:57Z
567,7361,1525282696,colourful,2018-05-02T17:38:16Z
567,7361,1525282701,comedy,2018-05-02T17:38:21Z
567,7361,1525282681,dreamlike,2018-05-02T17:38:01Z
567,7361,1525282667,emotional,2018-05-02T17:37:47Z
567,7361,1525282786,feel-good,2018-05-02T17:39:46Z
567,7361,1525282735,happpiness,2018-05-02T17:38:55Z
567,7361,1525282811,humane,2018-05-02T17:40:11Z
567,7361,1525282724,insightful,2018-05-02T17:38:44Z
567,7361,1525282746,intelligent,2018-05-02T17:39:06Z
567,7361,1525282737,lovely,2018-05-02T17:38:57Z
567,7361,1525282692,melancholy,2018-05-02T17:38:12Z
567,7361,1525282728,mind-bending,2018-05-02T17:38:48Z
567,7361,1525282673,philosophy,2018-05-02T17:37:53Z
567,7361,1525282687,quirky,2018-05-02T17:38:07Z
567,7361,1525282715,quirky romantic,2018-05-02T17:38:35Z
567,7361,1525282694,romantic,2018-05-02T17:38:14Z
567,7361,1525282704,surreal,2018-05-02T17:38:24Z
567,7361,1525282683,surrealism,2018-05-02T17:38:03Z
567,7361,1525282689,thought-provoking,2018-05-02T17:38:09Z
567,8335,1525285746,heartbreaking,2018-05-02T18:29:06Z
567,8477,1525282477,post-apocalyptic,2018-05-02T17:34:37Z
567,25771,1525282469,mindfuck,2018-05-02T17:34:29Z
567,25771,1525282464,surreal,2018-05-02T17:34:24Z
567,25771,1525282466,surrealism,2018-05-02T17:34:26Z
567,26717,1525285892,boring,2018-05-02T18:31:32Z
567,26717,1525285894,psychedelic,2018-05-02T18:31:34Z
567,26717,1525285896,symbolic,2018-05-02T18:31:36Z
567,27773,1525283311,bizarre,2018-05-02T17:48:31Z
567,27773,1525283317,claustrophobic,2018-05-02T17:48:37Z
567,27773,1525283303,depressing,2018-05-02T17:48:23Z
567,27773,1525283306,disturbing,2018-05-02T17:48:26Z
567,27773,1525283304,hallucinatory,2018-05-02T17:48:24Z
567,27773,1525283318,paranoid,2018-05-02T17:48:38Z
567,27773,1525283313,surreal,2018-05-02T17:48:33Z
567,27773,1525283339,twisted,2018-05-02T17:48:59Z
567,30810,1525284057,heartwarming,2018-05-02T18:00:57Z
567,30810,1525284048,off-beat comedy,2018-05-02T18:00:48Z
567,30810,1525284031,quirky,2018-05-02T18:00:31Z
567,30810,1525284067,trippy,2018-05-02T18:01:07Z
567,30810,1525284041,visually appealing,2018-05-02T18:00:41Z
567,30810,1525284034,whimsical,2018-05-02T18:00:34Z
567,40491,1525282384,depression,2018-05-02T17:33:04Z
567,45880,1525287347,cinematography,2018-05-02T18:55:47Z
567,45880,1525287351,lyrical,2018-05-02T18:55:51Z
567,48394,1525286824,atmospheric,2018-05-02T18:47:04Z
567,48394,1525286830,bittersweet,2018-05-02T18:47:10Z
567,48394,1525286827,visually appealing,2018-05-02T18:47:07Z
567,48780,1525286470,atmospheric,2018-05-02T18:41:10Z
567,48780,1525286468,enigmatic,2018-05-02T18:41:08Z
567,50872,1525283885,clever,2018-05-02T17:58:05Z
567,50872,1525283888,inspirational,2018-05-02T17:58:08Z
567,56782,1525283248,atmospheric,2018-05-02T17:47:28Z
567,56782,1525283239,cerebral,2018-05-02T17:47:19Z
567,56782,1525283288,character study,2018-05-02T17:48:08Z
567,56782,1525283242,gritty,2018-05-02T17:47:22Z
567,56782,1525283245,intense,2018-05-02T17:47:25Z
567,56782,1525283253,long shots,2018-05-02T17:47:33Z
567,56782,1525283268,morality,2018-05-02T17:47:48Z
567,56782,1525283236,visually appealing,2018-05-02T17:47:16Z
567,57502,1525285566,abstract,2018-05-02T18:26:06Z
567,57502,1525285567,dark,2018-05-02T18:26:07Z
567,57502,1525285561,psychedelic,2018-05-02T18:26:01Z
567,57502,1525285558,surreal,2018-05-02T18:25:58Z
567,58301,1525283356,dark,2018-05-02T17:49:16Z
567,58301,1525283360,dark humor,2018-05-02T17:49:20Z
567,58301,1525283358,intelligent,2018-05-02T17:49:18Z
567,58301,1525283367,thought-provoking,2018-05-02T17:49:27Z
567,58559,1525285594,dark,2018-05-02T18:26:34Z
567,58559,1525285601,gritty,2018-05-02T18:26:41Z
567,63062,1525286194,emotional,2018-05-02T18:36:34Z
567,68954,1525286758,bittersweet,2018-05-02T18:45:58Z
567,68954,1525286759,emotional,2018-05-02T18:45:59Z
567,68954,1525286755,heartbreaking,2018-05-02T18:45:55Z
567,68954,1525286762,touching,2018-05-02T18:46:02Z
567,71899,1525283044,bittersweet,2018-05-02T17:44:04Z
567,71899,1525283050,black comedy,2018-05-02T17:44:10Z
567,71899,1525283036,character study,2018-05-02T17:43:56Z
567,71899,1525283033,dark comedy,2018-05-02T17:43:53Z
567,71899,1525283029,friendship,2018-05-02T17:43:49Z
567,71899,1525283039,loneliness,2018-05-02T17:43:59Z
567,71899,1525283031,mental illness,2018-05-02T17:43:51Z
567,71899,1525283034,philosophical,2018-05-02T17:43:54Z
567,71899,1525283043,poignant,2018-05-02T17:44:03Z
567,71899,1525283048,quirky,2018-05-02T17:44:08Z
567,71899,1525283041,sad,2018-05-02T17:44:01Z
567,71899,1525283052,sweet,2018-05-02T17:44:12Z
567,71899,1525283027,touching,2018-05-02T17:43:47Z
567,74791,1525286112,surreal,2018-05-02T18:35:12Z
567,74791,1525286110,whimsical,2018-05-02T18:35:10Z
567,79132,1525287390,cerebral,2018-05-02T18:56:30Z
567,79132,1525287383,dreamlike,2018-05-02T18:56:23Z
567,79132,1525287385,philosophy,2018-05-02T18:56:25Z
567,79132,1525287380,thought-provoking,2018-05-02T18:56:20Z
567,80463,1525286347,good dialogue,2018-05-02T18:39:07Z
567,80463,1525286325,loneliness,2018-05-02T18:38:45Z
567,80463,1525286317,witty,2018-05-02T18:38:37Z
567,89745,1525285537,fun,2018-05-02T18:25:37Z
567,89745,1525285534,great humor,2018-05-02T18:25:34Z
567,89745,1525285532,visually appealing,2018-05-02T18:25:32Z
567,94959,1525286360,quirky,2018-05-02T18:39:20Z
567,95558,1525287504,beautiful,2018-05-02T18:58:24Z
567,95558,1525287499,emotional,2018-05-02T18:58:19Z
567,95558,1525287506,poetic,2018-05-02T18:58:26Z
567,96079,1525287362,beautiful cinematography,2018-05-02T18:56:02Z
567,96079,1525287364,beautifully filmed,2018-05-02T18:56:04Z
567,96079,1525287366,cinematography,2018-05-02T18:56:06Z
567,99764,1525282453,moving,2018-05-02T17:34:13Z
567,99764,1525282451,philosopical,2018-05-02T17:34:11Z
567,99764,1525282456,surreal,2018-05-02T17:34:16Z
567,99764,1525282455,weird,2018-05-02T17:34:15Z
567,99917,1525286643,artistic,2018-05-02T18:44:03Z
567,99917,1525286654,artsy,2018-05-02T18:44:14Z
567,99917,1525286652,atmospheric,2018-05-02T18:44:12Z
567,99917,1525286645,beautiful,2018-05-02T18:44:05Z
567,99917,1525286649,dreamlike,2018-05-02T18:44:09Z
567,99917,1525286647,existentialism,2018-05-02T18:44:07Z
567,104875,1525285913,quirky,2018-05-02T18:31:53Z
567,104944,1525285982,emotional,2018-05-02T18:33:02Z
567,104944,1525285975,feel-good,2018-05-02T18:32:55Z
567,104944,1525285984,heartwarming,2018-05-02T18:33:04Z
567,104944,1525285990,mental illness,2018-05-02T18:33:10Z
567,104944,1525285973,touching,2018-05-02T18:32:53Z
567,105504,1525286930,suspense,2018-05-02T18:48:50Z
567,105504,1525286932,tense,2018-05-02T18:48:52Z
567,106766,1525283920,atmospheric,2018-05-02T17:58:40Z
567,106766,1525283924,cinematography,2018-05-02T17:58:44Z
567,106766,1525283919,depressing,2018-05-02T17:58:39Z
567,106766,1525283917,funny,2018-05-02T17:58:37Z
567,107406,1525286785,fatalistic,2018-05-02T18:46:25Z
567,108932,1525283702,cheeky,2018-05-02T17:55:02Z
567,108932,1525283675,clever,2018-05-02T17:54:35Z
567,108932,1525283676,colorful,2018-05-02T17:54:36Z
567,108932,1525283700,feel-good,2018-05-02T17:55:00Z
567,108932,1525283672,fun,2018-05-02T17:54:32Z
567,108932,1525283681,imaginative,2018-05-02T17:54:41Z
567,108932,1525283678,quirky,2018-05-02T17:54:38Z
567,109487,1525287562,bad dialogue,2018-05-02T18:59:22Z
567,109487,1525287571,philosophical issues,2018-05-02T18:59:31Z
567,109487,1525287567,thought-provoking,2018-05-02T18:59:27Z
567,109487,1525287559,visually appealing,2018-05-02T18:59:19Z
567,112421,1525283433,adorable,2018-05-02T17:50:33Z
567,112421,1525283421,black comedy,2018-05-02T17:50:21Z
567,112421,1525283427,eccentric,2018-05-02T17:50:27Z
567,112421,1525283425,introspection,2018-05-02T17:50:25Z
567,112421,1525283417,mental illness,2018-05-02T17:50:17Z
567,112421,1525283419,quirky,2018-05-02T17:50:19Z
567,112552,1525286276,inspirational,2018-05-02T18:37:56Z
567,112552,1525286278,inspiring,2018-05-02T18:37:58Z
567,112552,1525286274,intense,2018-05-02T18:37:54Z
567,112852,1525285382,funny,2018-05-02T18:23:02Z
567,112852,1525285333,great visuals,2018-05-02T18:22:13Z
567,112852,1525285336,humorous,2018-05-02T18:22:16Z
567,112852,1525285378,unlikely hero,2018-05-02T18:22:58Z
567,113705,1525286093,bittersweet,2018-05-02T18:34:53Z
567,114627,1525286623,atmospheric,2018-05-02T18:43:43Z
567,114627,1525286627,bizzare,2018-05-02T18:43:47Z
567,114627,1525286621,eerie,2018-05-02T18:43:41Z
567,114627,1525286619,symbolism,2018-05-02T18:43:39Z
567,116797,1525286868,inspirational,2018-05-02T18:47:48Z
567,116797,1525286865,intelligent,2018-05-02T18:47:45Z
567,117877,1525287615,philosophical,2018-05-02T19:00:15Z
567,117877,1525287611,trippy,2018-05-02T19:00:11Z
567,117887,1525285938,heartwarming,2018-05-02T18:32:18Z
567,119145,1525286728,slick,2018-05-02T18:45:28Z
567,122882,1525283844,beautiful,2018-05-02T17:57:24Z
567,122882,1525283853,cinematography,2018-05-02T17:57:33Z
567,122882,1525283836,visually appealing,2018-05-02T17:57:16Z
567,122912,1525282411,dark,2018-05-02T17:33:31Z
567,122912,1525282392,emotional,2018-05-02T17:33:12Z
567,122912,1525282400,sad,2018-05-02T17:33:20Z
567,122912,1525282405,visually appealing,2018-05-02T17:33:25Z
567,122912,1525282403,visually stunning,2018-05-02T17:33:23Z
567,122916,1525285267,awesome,2018-05-02T18:21:07Z
567,122916,1525285285,humor,2018-05-02T18:21:25Z
567,122916,1525285291,quirky,2018-05-02T18:21:31Z
567,122916,1525285265,unconventional,2018-05-02T18:21:05Z
567,122916,1525285281,white guilt,2018-05-02T18:21:21Z
567,122918,1525286132,fun,2018-05-02T18:35:32Z
567,122922,1525287157,visually appealing,2018-05-02T18:52:37Z
567,127298,1525286249,depressing,2018-05-02T18:37:29Z
567,127298,1525286256,understated,2018-05-02T18:37:36Z
567,134130,1525287677,smart,2018-05-02T19:01:17Z
567,134170,1525283492,funny,2018-05-02T17:51:32Z
567,134170,1525283483,ridiculous,2018-05-02T17:51:23Z
567,134170,1525283502,silly,2018-05-02T17:51:42Z
567,138036,1525287196,slick,2018-05-02T18:53:16Z
567,138036,1525287190,stylish,2018-05-02T18:53:10Z
567,139385,1525287409,cinematography,2018-05-02T18:56:49Z
567,139385,1525287413,visually appealing,2018-05-02T18:56:53Z
567,139385,1525287426,visually striking,2018-05-02T18:57:06Z
567,139644,1525286568,atmospheric,2018-05-02T18:42:48Z
567,139644,1525286565,tension,2018-05-02T18:42:45Z
567,140174,1525287480,moving,2018-05-02T18:58:00Z
567,140174,1525287482,touching,2018-05-02T18:58:02Z
567,141890,1525286977,moving,2018-05-02T18:49:37Z
567,143367,1525283159,contemplative,2018-05-02T17:45:59Z
567,143367,1525283157,philosophical,2018-05-02T17:45:57Z
567,143367,1525283155,thought-provoking,2018-05-02T17:45:55Z
567,143367,1525283168,tragic,2018-05-02T17:46:08Z
567,148626,1525287708,funny,2018-05-02T19:01:48Z
567,148626,1525287704,interesting,2018-05-02T19:01:44Z
567,148626,1525287702,witty,2018-05-02T19:01:42Z
567,148881,1525282419,existential,2018-05-02T17:33:39Z
